index,review,review_date,hotelName,hotelUrl
438,"Stayed for two days. As a middle-aged woman who travels a lot, I am picky about my accommodations. Lang House was historical, elegant, comfortable, welcoming, and safe. I enjoyed reading in the stunning common areas, talking with who I chose to talk to but not feeling overwhelmed. The room and bathroom were perfect. I even did a little laundry, as this was part of a longer trip. The neighborhood is a block from the lake and has a large park, perfect for a walk. Not many stores, which was odd. Couple of blocks to the train into the city, which takes 40mins. but you'll get a seat because it's the start of the line. I enjoyed the B&B more than downtown. There's a good coffee shop, Charmers, right by the train, too. I highly, highly recommend Lang House.",9-Nov-17,Lang House Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d1995621-Reviews-Lang_House_Chicago-Chicago_Illinois.html
439,We had a short stay in Chicago for a cousin's wedding. The staff were so accommodating. We had a really early flight and were able to stop by early and leave our bags as we visited with friends. Our room was really nice and cozy. We had a yummy breakfast and were thankful to stay at such a beautiful house for our visit.,18-Oct-17,Lang House Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d1995621-Reviews-Lang_House_Chicago-Chicago_Illinois.html
440,"The Lang House Bed and Breakfast provides all the comforts of home and then some! Bruce and Wayde host a retreat that is beautifully decorated and filled with delightful amenities. Our group had booked the entire place for the weekend, and it truly was a ""home away from home"". From the round the clock availability of drinks and snacks in the kitchen to the wonderful areas to rest or dine, the Lang House provided an appreciated oasis from the lively energy of Chicago. Bruce and Wayde were there to answer questions and graciously help with dinner reservations,. They also provided delicious warm morning treats. We throughly enjoyed our stay there and welcome the opportunity again in the future.",28-Sep-17,Lang House Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d1995621-Reviews-Lang_House_Chicago-Chicago_Illinois.html
441,"This place was so wonderful, I can't properly describe it. It is large yet homey, elegant yet the owners are so approachable and are really looking to make guests comfortable. The kitchen is 24 hrs for tea, coffee, items in well-stocked refrigerator and a patio that is a delight. This is a terrific amenity if you are tired after travel! We had a wonderful evening on their lovely patio with wine we brought. Lang House provides dishes, wine glasses and accessories at hand for guests as well as snacks to nibble on. Their attentiveness begins with the first contact, either via email or phone. The owners are so attentive and helpful with all details. I felt they were really personazling the way they could help make my trip perfect.If you are an art history buff or architecture buff, come here! The walls in several rooms have original murals, all Art Deco. Bring a book or magazine and sink into one of their lovely couches or chairs. Inside, every room is a picture of beauty and comfort. It's a place where you might linger if you have time. Our bedroom was perfect. Everything was perfect. I am coming back as soon as I can find an excuse to do so!I don't have much time to do reviews, but this place is remarkable in every way and is worth a visit.",21-Sep-17,Lang House Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d1995621-Reviews-Lang_House_Chicago-Chicago_Illinois.html
442,"Many of our family members stayed at the Lang House, for a family wedding, last weekend. The home is beautiful and Bruce and Wayde offered every convenience, and amenity, to make our stay perfect.... great hosts ! I would recommend the Lang House and hope to return one day. It truly is a special,place !",30-Aug-17,Lang House Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d1995621-Reviews-Lang_House_Chicago-Chicago_Illinois.html
443,This is a one of a kind place to stay. the hosts Bruce and Wade are fantastic people always there to help you .Bruce is an extremely funny guy and Wade keeps him grounded to the Earth.If you plan to stay in Chicago this is the place.,9-Aug-17,Lang House Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d1995621-Reviews-Lang_House_Chicago-Chicago_Illinois.html
444,"We chose a B&B for the first time primarily out of necessity. We usually stay at big hotels and when booking I wasn't sure why it was hard to find a hotel in such a big town. Later I learned that a lot of events were going on during that weekend Lalapolooza, cubs in town, whitesox in town etc. This is a great property away from the hustle and bustle of the big city area. Yet it's close enough to jump on the train and get there in 30 min. It's a real bargain to take the train it was confusing at first because I have never really used public transportation. Seven day pass $35 ride it all you want. It stops at Addison so you can get off right at Wrigley we went to several games this was nice! You can get off at grand right by the Magnificent Mile! We saved thousands on uber, lyft, and cabs using this pass. It's clean and safe a lot of police patrol the big stops. The hotel was very nice and the owners were very polite and accommodating. I sweat a lot at night and it was understandable they couldn't turn the A/C down to low as it might upset the other guests. They brought two fans to my room which helped to keep the room cool and allow me to sleep comfortably. The breakfast is continental style muffins, pastries, cereal, etc. They would have one warm dish usually kolaches or quiche. They had snacks cheese sticks etc that you could get during the day or at night. They had sodas and plenty of bottle water. Overall for our first at a B&B was pretty great.",9-Aug-17,Lang House Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d1995621-Reviews-Lang_House_Chicago-Chicago_Illinois.html
445,I have never experienced an open kitchen at a B&B before. Loved having the option of a snack whenever I was there. The B&B is absolutely lovely and quiet. Staff is wonderful. 5 minute walk to beach or L train.,31-Jul-17,Lang House Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d1995621-Reviews-Lang_House_Chicago-Chicago_Illinois.html
446,"An absolutely lovely place!!! Tons of charm and the staff are so very nice and accommodating. This will be our go-to place when visiting my daughter. We especially enjoyed sitting on the upper patio in the evening. The décor is gorgeous, the food was delicious, the rooms were spacious, clean and the bed was amazingly comfortable!!",10-Jul-17,Lang House Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d1995621-Reviews-Lang_House_Chicago-Chicago_Illinois.html
447,"My daughter and I visited Chicago last week and stayed at the lovely Lang House. Bruce and Wade were so warm and friendly and gave us lots of tips for exploring the neighborhood and traveling downtown. This Bed and Breakfast is beautiful and provided us with many comforts - hot breakfast every morning plus access to snacks, drinks, muffins, bagels, fruit all day/night. In addition, they also provide bicycles/helmets for guests; which we took advantage of as we cycled along Lake Michigan, up to Northwestern University. The bike ride was a beautiful excursion and one of our favorite activities during our time there. We are back home and already miss Bruce and Wade and the Lang House!",5-Jul-17,Lang House Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d1995621-Reviews-Lang_House_Chicago-Chicago_Illinois.html
448,"My stay at the Lang House enhanced my whole Chicago experience. Bruce and Wade are excellent hosts.My room was quiet which I appreciated. The furnishings throughout the house are beautiful. Entering into that sunny kitchen in the morning and knowing I could make myself a nice coffee and have a light snack before continental breakfast was ready, made my day. Coming back from my day, after exploring the museums and other sites and seeing the Lang House just down the block, all made me feel I was at home. I would very much like to return to Chicago. When I do, Lang House is the only place for me to rest and renew!",19-Jun-17,Lang House Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d1995621-Reviews-Lang_House_Chicago-Chicago_Illinois.html
449,"This is a stunning home with beautiful bedrooms and ample living space to sit and relax. The hosts could not have been kinder. The breakfast (lots of options, but I went for the scone from the local bakery, then was pressured into a savory pastry from a different local spot) was fantastic. My only regret is that I couldn't stay longer!",7-Jun-17,Lang House Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d1995621-Reviews-Lang_House_Chicago-Chicago_Illinois.html
450,"My sister and I stayed at the Lang House while we were in town to visit family. The Lang House was everything we could have hoped for, beautiful house, well appointed and terrific hosts. It was such a pleasure to sit out on the deck for breakfast and in the gorgeous sun room in the evening. We'd go back in a heartbeat!",6-Jun-17,Lang House Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d1995621-Reviews-Lang_House_Chicago-Chicago_Illinois.html
